parameters, N, margin, status, nrounds, samplesUsed, notUsed, nmvrs, failPct, usedStddev, mvrMargin
"nruns=200.0 cat=bet99 mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.05, StatRejectNull, 1.0, 89.46, 0.0, 0.0, 0.0, 16.359046426977343, 0.050000000000000044
"nruns=200.0 cat=default mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.06, StatRejectNull, 1.0, 1758.6399999999999, 0.0, 0.0, 0.0, 144.93622873526132, 0.060000000000000345
"nruns=200.0 cat=bet99 mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.06, StatRejectNull, 1.0, 78.13499999999996, 0.0, 0.0, 0.0, 13.048247966681197, 0.060000000000000345
"nruns=200 cat=clca mvrsFuzzPct=0.0 auditType=3.0 ", 50000, 0.07, StatRejectNull, 1.0, 85.0, 0.0, 0.0, 0.0, 0.0, 0.07000000000000024
"nruns=200.0 cat=eta0Eps mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.06, StatRejectNull, 1.0, 105.1, 0.0, 0.0, 0.0, 22.49177627489657, 0.060000000000000345
"nruns=200.0 cat=eta0Eps mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.07, StatRejectNull, 1.0, 89.79000000000002, 0.0, 0.0, 0.0, 18.23858273002593, 0.07000000000000024
"nruns=200.0 cat=default mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.07, StatRejectNull, 1.0, 1419.105, 0.0, 0.0, 0.0, 115.37934813041716, 0.07000000000000024
"nruns=200.0 cat=bet99 mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.07, StatRejectNull, 1.0, 68.94500000000001, 0.0, 0.0, 0.0, 11.121689395051458, 0.07000000000000024
"nruns=200 cat=poll mvrsFuzzPct=0.0 auditType=2.0 ", 50000, 0.08, StatRejectNull, 1.0, 1177.3350000000005, 0.0, 0.0, 0.0, 818.8555017675585, 0.08000000000000007
"nruns=200 cat=poll mvrsFuzzPct=0.0 auditType=2.0 ", 50000, 0.1, StatRejectNull, 1.0, 660.005, 0.0, 0.0, 0.0, 549.5338342404406, 0.10000000000000009
"nruns=200 cat=clca mvrsFuzzPct=0.0 auditType=3.0 ", 50000, 0.08, StatRejectNull, 1.0, 74.0, 0.0, 0.0, 0.0, 0.0, 0.08000000000000007
"nruns=200.0 cat=bet99 mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.08, StatRejectNull, 1.0, 61.5, 0.0, 0.0, 0.0, 9.247702417357514, 0.08000000000000007
"nruns=200 cat=clca mvrsFuzzPct=0.0 auditType=3.0 ", 50000, 0.1, StatRejectNull, 1.0, 59.0, 0.0, 0.0, 0.0, 0.0, 0.10000000000000009
"nruns=200.0 cat=default mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.08, StatRejectNull, 1.0, 1152.365, 0.0, 0.0, 0.0, 81.81865175496351, 0.08000000000000007
"nruns=200.0 cat=eta0Eps mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.08, StatRejectNull, 1.0, 79.65000000000006, 0.0, 0.0, 0.0, 14.191106369836007, 0.08000000000000007
"nruns=200.0 cat=default mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.1, StatRejectNull, 1.0, 828.2899999999997, 0.0, 0.0, 0.0, 61.10970381207883, 0.10000000000000009
"nruns=200.0 cat=eta0Eps mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.1, StatRejectNull, 1.0, 61.99, 0.0, 0.0, 0.0, 10.660201686647396, 0.10000000000000009
"nruns=200.0 cat=bet99 mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.1, StatRejectNull, 1.0, 51.965, 0.0, 0.0, 0.0, 6.700281710495461, 0.10000000000000009
